split,rel_path,abs_path,width,height,aspect_ratio
val,train/herbarium/144394/190542.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\144394\190542.jpg,765,1024,0.747
val,train/herbarium/144394/190897.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\144394\190897.jpg,779,1024,0.761
val,train/herbarium/144394/190379.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\144394\190379.jpg,683,1024,0.667
val,train/herbarium/144394/190359.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\144394\190359.jpg,683,1024,0.667
val,train/herbarium/144394/190734.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\144394\190734.jpg,772,1024,0.754
val,train/herbarium/144394/190763.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\144394\190763.jpg,779,1024,0.761
val,train/herbarium/144394/190572.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\144394\190572.jpg,779,1024,0.761
val,train/photo/148977/535.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\148977\535.jpg,672,1024,0.656
val,train/herbarium/148977/291270.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\148977\291270.jpg,658,1024,0.643
val,train/herbarium/148977/291258.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\148977\291258.jpg,669,1024,0.653
val,train/herbarium/148977/291275.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\148977\291275.jpg,670,1024,0.654
val,train/herbarium/148977/291339.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\148977\291339.jpg,774,1024,0.756
val,train/herbarium/148977/291357.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\148977\291357.jpg,773,1024,0.755
val,train/herbarium/148977/291289.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\148977\291289.jpg,667,1024,0.651
val,train/herbarium/148977/291355.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\148977\291355.jpg,779,1024,0.761
val,train/herbarium/148977/291307.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\148977\291307.jpg,657,1024,0.642
val,train/herbarium/148977/291332.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\148977\291332.jpg,669,1024,0.653
val,train/herbarium/149919/290132.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\149919\290132.jpg,664,1024,0.648
val,train/herbarium/149919/290137.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\149919\290137.jpg,666,1024,0.65
val,train/herbarium/149919/290060.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\149919\290060.jpg,663,1024,0.647
val,train/herbarium/149919/290080.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\149919\290080.jpg,651,1024,0.636
val,train/herbarium/149919/290088.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\149919\290088.jpg,666,1024,0.65
val,train/herbarium/149919/290148.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\149919\290148.jpg,683,1024,0.667
val,train/herbarium/149919/290230.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\149919\290230.jpg,683,1024,0.667
val,train/herbarium/149919/290057.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\149919\290057.jpg,658,1024,0.643
val,train/herbarium/149919/290043.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\149919\290043.jpg,683,1024,0.667
val,train/herbarium/149919/290073.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\149919\290073.jpg,683,1024,0.667
val,train/herbarium/150135/295106.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\150135\295106.jpg,699,1024,0.683
val,train/herbarium/150135/295075.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\150135\295075.jpg,703,1024,0.687
val,train/herbarium/150135/295139.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\150135\295139.jpg,772,1024,0.754
val,train/herbarium/150135/295051.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\150135\295051.jpg,698,1024,0.682
val,train/herbarium/150135/295131.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\150135\295131.jpg,769,1024,0.751
val,train/herbarium/150135/295061.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\150135\295061.jpg,698,1024,0.682
val,train/herbarium/150135/295147.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\150135\295147.jpg,771,1024,0.753
val,train/herbarium/150135/295118.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\150135\295118.jpg,699,1024,0.683
val,train/herbarium/150135/295046.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\150135\295046.jpg,698,1024,0.682
val,train/herbarium/150135/295170.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\150135\295170.jpg,766,1024,0.748
val,train/herbarium/151469/308307.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\151469\308307.jpg,683,1024,0.667
val,train/herbarium/151469/308460.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\151469\308460.jpg,774,1024,0.756
val,train/herbarium/151469/308272.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\151469\308272.jpg,699,1024,0.683
val,train/herbarium/151469/308139.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\151469\308139.jpg,698,1024,0.682
val,train/herbarium/151469/308295.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\151469\308295.jpg,683,1024,0.667
val,train/herbarium/151469/308527.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\151469\308527.jpg,769,1024,0.751
val,train/herbarium/151469/308459.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\151469\308459.jpg,770,1024,0.752
val,train/herbarium/151469/308183.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\151469\308183.jpg,698,1024,0.682
val,train/herbarium/151469/308155.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\151469\308155.jpg,698,1024,0.682
val,train/herbarium/151469/308251.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\151469\308251.jpg,730,1024,0.713
val,train/herbarium/15318/20049.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\15318\20049.jpg,683,1024,0.667
val,train/herbarium/15318/19734.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\15318\19734.jpg,694,1024,0.678
val,train/herbarium/15318/19875.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\15318\19875.jpg,683,1024,0.667
val,train/herbarium/15318/19682.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\15318\19682.jpg,683,1024,0.667
val,train/herbarium/15318/19964.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\15318\19964.jpg,683,1024,0.667
val,train/herbarium/15318/19729.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\15318\19729.jpg,682,1024,0.666
val,train/herbarium/15318/19776.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\15318\19776.jpg,692,1024,0.676
val,train/herbarium/15318/19807.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\15318\19807.jpg,692,1024,0.676
val,train/herbarium/15318/19865.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\15318\19865.jpg,692,1024,0.676
val,train/herbarium/15318/20008.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\15318\20008.jpg,683,1024,0.667
val,train/herbarium/15355/20190.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\15355\20190.jpg,661,1024,0.646
val,train/herbarium/15355/20107.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\15355\20107.jpg,683,1024,0.667
val,train/herbarium/15355/20202.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\15355\20202.jpg,690,1024,0.674
val,train/herbarium/15355/20217.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\15355\20217.jpg,697,1024,0.681
val,train/herbarium/15355/20250.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\15355\20250.jpg,673,1024,0.657
val,train/herbarium/15355/20254.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\15355\20254.jpg,663,1024,0.647
val,train/herbarium/15355/20179.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\15355\20179.jpg,661,1024,0.646
val,train/herbarium/15355/20257.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\15355\20257.jpg,656,1024,0.641
val,train/herbarium/15355/20224.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\15355\20224.jpg,692,1024,0.676
val,train/herbarium/15355/20192.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\15355\20192.jpg,660,1024,0.645
val,train/photo/156526/261673.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\156526\261673.jpg,1024,683,1.499
val,train/photo/156526/261663.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\156526\261663.jpg,1024,683,1.499
val,train/herbarium/156526/261710.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\156526\261710.jpg,663,1024,0.647
val,train/herbarium/156526/261683.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\156526\261683.jpg,683,1024,0.667
val,train/herbarium/156526/261678.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\156526\261678.jpg,683,1024,0.667
val,train/herbarium/156526/261679.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\156526\261679.jpg,683,1024,0.667
val,train/herbarium/156526/261704.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\156526\261704.jpg,645,1024,0.63
val,train/herbarium/156526/261694.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\156526\261694.jpg,683,1024,0.667
val,train/herbarium/156526/261691.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\156526\261691.jpg,683,1024,0.667
val,train/herbarium/156526/261702.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\156526\261702.jpg,640,1024,0.625
val,train/photo/158592/258516.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\158592\258516.jpg,1365,1024,1.333
val,train/photo/158592/258361.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\158592\258361.jpg,1024,652,1.571
val,train/herbarium/158592/258561.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\158592\258561.jpg,683,1024,0.667
val,train/herbarium/158592/258616.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\158592\258616.jpg,656,1024,0.641
val,train/herbarium/158592/258431.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\158592\258431.jpg,683,1024,0.667
val,train/herbarium/158592/258432.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\158592\258432.jpg,683,1024,0.667
val,train/herbarium/158592/258579.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\158592\258579.jpg,779,1024,0.761
val,train/herbarium/158592/258674.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\158592\258674.jpg,674,1024,0.658
val,train/herbarium/158592/258628.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\158592\258628.jpg,659,1024,0.644
val,train/herbarium/158592/258502.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\158592\258502.jpg,683,1024,0.667
val,train/herbarium/158793/261930.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\158793\261930.jpg,683,1024,0.667
val,train/herbarium/158793/261968.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\158793\261968.jpg,660,1024,0.645
val,train/herbarium/158793/261966.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\158793\261966.jpg,658,1024,0.643
val,train/herbarium/158793/261946.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\158793\261946.jpg,721,1024,0.704
val,train/herbarium/158793/261999.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\158793\261999.jpg,667,1024,0.651
val,train/herbarium/158793/261957.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\158793\261957.jpg,676,1024,0.66
val,train/herbarium/158793/261936.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\158793\261936.jpg,683,1024,0.667
val,train/herbarium/158793/261983.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\158793\261983.jpg,656,1024,0.641
val,train/herbarium/158793/261928.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\158793\261928.jpg,683,1024,0.667
val,train/herbarium/158793/262003.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\158793\262003.jpg,683,1024,0.667
val,train/herbarium/160570/315854.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\160570\315854.jpg,711,1024,0.694
val,train/herbarium/160570/315875.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\160570\315875.jpg,785,1024,0.767
val,train/herbarium/160570/315873.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\160570\315873.jpg,778,1024,0.76
val,train/herbarium/160570/315882.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\160570\315882.jpg,769,1024,0.751
val,train/herbarium/160570/315844.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\160570\315844.jpg,695,1024,0.679
val,train/herbarium/160570/315876.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\160570\315876.jpg,683,1024,0.667
val,train/herbarium/160570/315856.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\160570\315856.jpg,683,1024,0.667
val,train/herbarium/160570/315850.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\160570\315850.jpg,691,1024,0.675
val,train/herbarium/160570/315867.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\160570\315867.jpg,683,1024,0.667
val,train/herbarium/166869/319649.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\166869\319649.jpg,769,1024,0.751
val,train/herbarium/166869/319777.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\166869\319777.jpg,769,1024,0.751
val,train/herbarium/166869/319988.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\166869\319988.jpg,777,1024,0.759
val,train/herbarium/166869/319883.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\166869\319883.jpg,776,1024,0.758
val,train/herbarium/166869/319936.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\166869\319936.jpg,771,1024,0.753
val,train/herbarium/166869/320028.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\166869\320028.jpg,683,1024,0.667
val,train/herbarium/166869/319595.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\166869\319595.jpg,683,1024,0.667
val,train/herbarium/166869/319717.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\166869\319717.jpg,773,1024,0.755
val,train/herbarium/166869/320000.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\166869\320000.jpg,778,1024,0.76
val,train/herbarium/166869/319882.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\166869\319882.jpg,775,1024,0.757
